material_row,areal_density_gcm2,thickness_cm,shield_density_gcm3,energy_MeV,n_primaries,mean_edep_lead_MeV,composition
23,9.5,5.0,1.9,140,1000,73.2967,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,9.5,5.0,1.9,150,1000,86.5756,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,9.5,5.0,1.9,175,1000,114.607,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,9.5,5.0,1.9,200,1000,140.838,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,5,1000,0.0,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,10,1000,0.0,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,15,1000,0.00198072,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,20,1000,0.00686462,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,25,1000,0.0159121,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,30,1000,0.00971969,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,40,1000,0.00775124,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,50,1000,0.0493102,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,60,1000,0.0776315,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,75,1000,0.0784162,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,90,1000,0.394611,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,100,1000,0.445292,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,110,1000,6.68045,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,125,1000,47.0463,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,140,1000,69.6012,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,150,1000,82.6993,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,175,1000,112.06,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
23,10.0,5.26316,1.9,200,1000,136.906,Carbon:0.4;Hydrogen:0.035;Oxygen:0.3;Nitrogen:0;Silicon:0.265;
24,0.5,0.3125,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,10,1000,0.00365053,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,15,1000,0.00512065,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,20,1000,0.000109104,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,25,1000,11.5644,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,30,1000,19.409,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,40,1000,31.9397,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,50,1000,43.2976,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,60,1000,53.3078,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,75,1000,69.0116,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,90,1000,84.3295,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,100,1000,94.2971,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,110,1000,102.763,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,125,1000,115.823,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,140,1000,129.676,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,150,1000,139.802,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,175,1000,161.238,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,0.5,0.3125,1.6,200,1000,183.129,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,10,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,15,1000,0.00401877,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,20,1000,0.00443413,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,25,1000,0.00170412,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,30,1000,0.00238377,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,40,1000,22.2986,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,50,1000,36.0336,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,60,1000,48.0486,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,75,1000,64.2711,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,90,1000,79.5301,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,100,1000,89.4625,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,110,1000,100.235,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,125,1000,114.079,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,140,1000,127.247,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,150,1000,137.436,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,175,1000,158.091,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.0,0.625,1.6,200,1000,181.897,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,10,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,15,1000,0.00444778,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,20,1000,0.00520367,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,25,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,30,1000,7.62521e-05,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,40,1000,6.9871,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,50,1000,27.9783,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,60,1000,41.4285,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,75,1000,59.4609,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,90,1000,75.7142,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,100,1000,85.6652,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,110,1000,96.1673,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,125,1000,110.725,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,140,1000,125.399,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,150,1000,134.341,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,175,1000,157.541,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,1.5,0.9375,1.6,200,1000,179.363,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,10,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,15,1000,0.000142662,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,20,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,25,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,30,1000,0.0274919,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,40,1000,0.00845496,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,50,1000,17.0203,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,60,1000,34.452,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,75,1000,54.0543,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,90,1000,70.8835,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,100,1000,81.9892,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,110,1000,92.159,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,125,1000,106.886,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,140,1000,121.676,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,150,1000,131.358,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,175,1000,154.189,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.0,1.25,1.6,200,1000,177.539,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,10,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,15,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,20,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,25,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,30,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,40,1000,0.00125587,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,50,1000,0.0219074,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,60,1000,25.6548,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,75,1000,48.5109,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,90,1000,66.9091,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,100,1000,78.2437,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,110,1000,89.2661,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,125,1000,104.004,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,140,1000,119.616,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,150,1000,127.813,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,175,1000,151.286,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,2.5,1.5625,1.6,200,1000,174.092,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,10,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,15,1000,0.00322756,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,20,1000,0.00447599,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,25,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,30,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,40,1000,0.0144063,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,50,1000,0.0180913,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,60,1000,14.2916,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,75,1000,42.8438,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,90,1000,62.366,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,100,1000,73.4367,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,110,1000,85.3891,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,125,1000,100.464,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,140,1000,115.924,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,150,1000,125.769,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,175,1000,148.69,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.0,1.875,1.6,200,1000,173.553,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,10,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,15,1000,0.00444241,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,20,1000,0.000457754,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,25,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,30,1000,0.00595278,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,40,1000,0.00774071,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,50,1000,0.0338354,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,60,1000,0.079858,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,75,1000,35.5985,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,90,1000,57.3107,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,100,1000,69.2793,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,110,1000,81.9807,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,125,1000,96.876,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,140,1000,112.96,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,150,1000,122.917,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,175,1000,145.832,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,3.5,2.1875,1.6,200,1000,167.847,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,10,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,15,1000,7.30933e-05,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,20,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,25,1000,0.00313712,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,30,1000,0.00222284,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,40,1000,0.0192818,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,50,1000,0.0145461,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,60,1000,0.120642,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,75,1000,27.3335,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,90,1000,52.1988,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,100,1000,65.1844,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,110,1000,76.371,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,125,1000,93.572,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,140,1000,110.476,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,150,1000,119.054,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,175,1000,144.801,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.0,2.5,1.6,200,1000,168.785,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,10,1000,0.00146156,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,15,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,20,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,25,1000,0.00447739,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,30,1000,0.00388548,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,40,1000,0.0130242,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,50,1000,0.0412367,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,60,1000,0.0780686,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,75,1000,17.3647,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,90,1000,46.2102,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,100,1000,60.2628,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,110,1000,72.827,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,125,1000,91.4371,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,140,1000,106.927,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,150,1000,117.225,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,175,1000,139.819,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,4.5,2.8125,1.6,200,1000,164.192,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,5.0,3.125,1.6,5,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,5.0,3.125,1.6,10,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,5.0,3.125,1.6,15,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,5.0,3.125,1.6,20,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,5.0,3.125,1.6,25,1000,0.0,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
24,5.0,3.125,1.6,30,1000,0.00244558,Carbon:0.85;Hydrogen:0.04;Oxygen:0.1;Nitrogen:0.01;Silicon:0;
